english,platforms,required_age,achievements,average_playtime,median_playtime,price,genres_count,owners_num,developer_num,publisher_num,timestamp,class
1,1,0,0,18,14,19.560937633018803,9,3,192,165,1543735667.2068346,0
1,1,11,30,42,62,7.706464791322709,15,6,810,684,1506144976.7999952,0
1,1,0,34,176,178,0.0,9,4,975,831,1553140808.048198,0
1,1,0,0,1108,1171,23.05551700810771,5,2,1166,919,1274500701.253986,0
1,1,0,23,149,197,4.211758343521514,9,4,319,590,1397909364.1473901,0
1,1,12,134,154,157,0.64908105258988,9,6,549,430,1495925060.3573048,0
1,1,0,21,48,46,5.836188302905563,7,2,442,385,1422026068.556045,0
1,1,0,9,8,8,6.948366300535158,12,4,432,178,1505200113.4191394,0
1,1,0,10,1038,1818,4.301618539871106,8,2,1001,585,1477781382.3419576,0
1,2,0,0,34,32,12.711758119888527,7,1,159,166,1416790628.550289,0
1,1,0,0,89,95,0.2177891989554377,11,4,1259,978,1476131865.588679,0
1,1,0,44,6,6,7.066737388479137,6,3,956,832,1446359149.3781903,0
1,1,0,0,615,615,19.4427827199372,5,1,1230,793,1276606749.41514,0
1,1,0,20,98,102,5.172307828992388,7,2,657,519,1424738231.8203924,0
1,1,0,0,11,14,10.002880635510444,8,4,770,1019,1543816872.134093,0
1,1,0,42,54,93,16.68394453637632,9,1,838,621,1371701777.9304996,0
1,1,0,2,163,182,0.79,6,4,713,317,1435525763.9644506,0
1,1,0,7,48,45,0.0,10,2,369,295,1459786684.8422124,0
1,1,0,35,110,111,10.413531861897631,10,1,1191,544,1550548282.566362,0
1,1,0,28,131,191,14.592045030305862,7,6,73,949,1396516699.8562894,0
1,1,0,5,4297,4294,2.0964610809753115,10,3,639,658,1491779946.6853313,0
1,1,0,0,0,0,3.1831908860890366,9,6,1123,868,1544359232.92904,0
1,1,0,0,170,133,0.45932130891709116,7,4,536,425,1520262292.685834,0
1,1,0,23,79,82,6.085262830262993,7,1,576,455,1424090715.0791926,0
1,1,0,0,370,379,0.3301028984738219,6,4,442,352,1433652192.3173845,0
1,1,0,7,54,54,28.56657206305016,6,4,1232,757,1552411847.4787426,0
1,1,0,0,24,33,20.249525744114816,12,4,778,611,1535123838.3977072,0
1,1,11,30,927,1810,9.99,6,1,658,778,1351123380.3986068,0
1,1,0,31,141,197,10.548504344026211,6,4,1116,865,1311771614.1964896,0
1,1,0,0,437,439,0.13090034089573366,6,4,746,503,1434961843.8380067,0
1,1,6,12,48,37,0.0,7,5,1013,789,1525906772.5665853,0
1,1,0,57,38,53,11.791143722224705,8,5,442,435,1382997500.5776217,0
1,1,0,0,5,5,2.1963209479004884,7,6,836,823,1554383319.8320303,0
1,1,17,42,328,328,15.032633209287033,10,4,189,168,1466474567.0185647,0
1,1,0,3,94,101,0.2934127684436112,8,5,1018,794,1426380021.9066143,0
1,1,0,26,277,411,8.36195555350737,11,5,874,681,1529136898.1362784,0
1,1,0,34,83,44,8.419515962826933,7,3,354,283,1541470579.0933151,0
1,1,8,18,404,491,13.495995485192434,4,4,1130,467,1308067567.0110233,0
1,1,0,14,67,67,14.672274632672437,13,3,1001,781,1514320049.4436326,0
1,1,0,11,0,0,20.437713333850528,5,3,457,327,1485311435.1359105,0
1,1,0,0,448,449,0.10048781252308518,6,4,744,521,1435035018.6910837,0
1,2,0,13,306,399,1.8275924705685012,10,4,497,324,1433376000.0,0
1,1,0,6,574,574,13.112604103956414,5,4,390,357,1511090172.254147,0
1,1,6,13,143,143,18.113949070753556,5,2,1267,326,1353874385.1911063,0
1,1,3,42,19,19,10.096859279862663,7,5,400,320,1385943198.4508271,0
1,1,0,0,117,114,9.427801447622539,8,3,580,458,1489049707.144759,0
1,1,0,18,0,0,14.604013285681607,9,0,1199,421,1550114946.711171,0
1,1,0,14,189,189,6.677593000402065,8,4,615,687,1439634066.144175,0
1,1,17,0,151,153,14.508444097138431,6,1,859,339,1413949939.0854268,0
1,1,0,0,27,33,43.43926579443763,5,3,627,497,1453622725.4327803,0
1,1,0,0,210,229,0.79,6,4,133,113,1431026945.5061412,0
1,1,0,27,0,0,18.8400806372288,8,2,591,819,1442801867.9828122,0
1,1,0,0,194,238,0.7448366017164768,6,1,475,375,1452184072.6725826,0
1,1,0,0,65,89,2.3870455641622623,12,3,443,353,1504602624.9378293,0
1,1,0,41,159,169,7.410292726909283,10,5,126,107,1502907055.5830753,0
1,1,0,30,2,2,7.919748823857468,8,4,672,769,1443751418.0061338,0
1,1,0,0,49,53,0.05504808097811931,9,6,1002,779,1425676152.1054504,0
1,1,4,8,242,341,9.3293001743182,11,2,1106,855,1505070363.7289097,0
1,1,0,44,14,14,35.61340847573839,11,6,1267,231,1509427346.9000127,0
1,1,13,34,77,100,1.2223259504583606,16,6,632,500,1505464274.0256732,0
1,1,0,28,0,0,22.59460162039742,8,2,618,850,1442971115.2591317,0
1,1,0,0,0,0,9.191240565291425,9,5,822,640,1544119213.9960802,0
1,1,0,19,1176,1191,5.639626702740721,7,4,1017,776,1407724463.5557418,0
1,1,17,21,64,64,6.628211833807815,7,6,873,689,1394131961.2683074,0
1,1,14,18,383,383,6.99,9,5,1282,1011,1399475016.7380245,0
1,1,0,27,150,165,16.475916494674557,10,5,353,291,1549548245.5508306,0
1,1,0,31,298,440,10.051213026794978,10,5,736,581,1526841114.6958785,0
1,1,0,17,137,137,18.859079765002864,13,3,1197,928,1513686553.1667054,0
1,1,0,0,4,6,15.025174186999607,4,1,1232,693,1282912785.7463515,0
1,1,0,3,105,112,0.35018573908045847,8,5,1022,798,1426547667.4583886,0
1,1,0,50,0,0,39.27253769408842,10,6,1239,53,1508111615.759477,0
1,1,0,30,1,1,10.856923531168908,7,3,433,25,1426003421.93093,0
1,1,0,0,83,67,3.9312495816063198,10,3,619,656,1544352212.29865,0
1,1,6,13,140,150,5.111057342286825,11,4,938,734,1472616792.3767614,0
1,1,0,11,120,121,27.2644176707567,6,5,1190,924,1553526969.3637779,0
1,1,0,0,1401,1420,25.14705972837755,5,1,1208,936,1269440841.105109,0
1,3,0,0,39,39,14.705433063715613,7,1,121,115,1416451166.9272032,0
1,2,0,13,41,41,11.304344670856839,7,1,278,230,1419754864.9537714,0
1,1,6,40,248,318,9.456637981503636,10,2,513,411,1490613658.9839976,0
1,1,8,40,49,49,10.142212253316178,8,6,737,580,1389482353.6240761,0
1,1,0,29,129,189,14.897472497573014,7,6,75,962,1396358366.2572582,0
1,1,0,30,125,184,14.90224987301201,8,6,86,948,1395971754.709928,0
1,1,0,2,193,248,4.393792272287651,6,4,47,496,1402286917.2682729,0
1,1,0,0,197,176,0.6192357146464623,7,4,446,354,1520612080.1454546,0
1,1,11,40,271,271,8.28031727948622,5,5,1175,338,1327413352.6272712,0
1,2,0,49,131,131,8.812157355361055,8,1,594,360,1416492391.8876252,0
1,2,8,0,85,85,14.99,6,1,447,209,1415438431.1329648,0
1,1,0,0,32,31,17.075192650163245,6,3,427,339,1486399085.7846968,0
1,1,16,38,334,333,14.014277778240597,9,4,248,210,1467191488.2250085,0
1,1,0,0,85,38,0.0,9,4,517,418,1517754570.7114413,0
1,1,1,8,28,43,19.99,5,2,355,284,1485724293.8077755,0
1,1,0,22,1226,2434,8.533972759720534,7,2,1217,818,1338408317.108384,0
1,1,1,18,186,183,2.5079332989773966,10,4,690,544,1491953112.8476045,0
1,1,0,26,206,233,3.1221148490101123,7,3,1014,556,1411776737.8737197,0
1,2,0,27,238,238,5.397381501373662,8,1,565,382,1414840454.0370173,0
1,1,18,38,402,401,9.014009150401208,5,5,1172,70,1329940876.9145033,0
1,1,0,19,312,329,5.513624347740718,7,4,599,514,1439391360.1645713,0
1,2,0,15,320,426,1.9774867607231164,10,4,454,360,1433419245.754941,0
1,1,0,28,37,37,8.38394719639827,7,1,445,268,1423866770.3776882,0
1,1,0,41,210,213,0.0,10,4,1007,834,1552889415.0987139,0
1,1,14,2,15,19,2.890305981716179,4,4,183,224,1391485414.3237858,0
1,1,0,1,48,62,0.6022004940418242,12,4,1281,995,1475423533.20547,0
1,1,0,19,662,768,11.377693457961225,8,3,443,361,1513235924.5529184,0
1,1,0,0,210,195,0.7076935319237868,8,4,1108,864,1476881977.336981,0
1,1,0,20,16,16,0.0,10,4,302,241,1453829746.0679429,0
1,2,2,0,47,47,14.99,6,1,206,136,1416225034.946409,0
1,1,0,0,252,271,0.79,6,4,236,191,1431716661.119167,0
1,1,15,29,68,32,2.8477763015107858,7,4,1143,888,1531673092.6619658,0
1,1,0,21,18,18,25.69408500615278,8,4,466,374,1454524667.8313162,0
1,2,0,14,313,411,1.8943566174632893,10,4,478,338,1433376000.0,0
1,2,0,30,708,823,21.968918938970006,10,1,1031,804,1512104614.0367298,0
1,1,0,0,161,146,0.487034784247116,6,4,509,404,1521184406.5415776,0
1,1,2,29,121,172,13.893530941183343,8,7,232,946,1396107396.585682,0
1,1,0,0,198,211,0.79,6,4,779,124,1433557380.3876493,0
1,1,0,32,308,460,10.127897310772,11,5,791,621,1528212592.7473311,0
1,1,0,0,0,0,9.55093381446894,9,5,804,626,1544104844.4095304,0
1,1,0,66,25,25,21.108768359952368,7,5,911,491,1485042789.2266517,0
1,1,0,12,79,95,4.625127477401376,8,4,605,604,1439374889.784383,0
1,1,0,0,141,197,5.619351663677631,11,2,693,541,1504647344.1126888,0
1,1,6,12,29,14,15.277566562240121,10,4,874,686,1533821819.909919,0
1,1,0,76,89,152,11.153683801465302,12,1,421,690,1377434770.3251069,0
1,2,0,0,217,226,6.168626077457681,7,1,515,345,1413303499.3963852,0
1,1,0,3,9,4,23.198655145885937,11,4,652,518,1535847628.4490654,0
1,1,5,29,140,181,5.962053173240934,10,4,527,618,1397292189.8758159,0
1,1,0,0,65,89,12.396235488610364,12,4,966,749,1534499346.2650247,0
1,1,0,0,50,46,0.0,10,2,388,309,1460694491.7443285,0
1,1,0,0,296,313,0.79,6,4,469,367,1432089829.6409657,0
1,1,0,1,366,375,0.25955060143323183,7,4,708,559,1436014843.6342528,0
1,1,0,35,889,1040,24.170306972813933,7,2,821,695,1509216859.101955,0
1,1,0,0,207,192,0.6946222413982922,8,4,1112,867,1476861963.3711333,0
1,1,0,25,1521,1530,6.214705139124546,8,4,1044,868,1406763852.5356064,0
1,1,9,20,41,20,11.395025686223036,7,4,712,562,1532559693.8645513,0
1,1,0,47,0,0,21.898212291189473,6,4,743,435,1485059060.9160824,0
1,1,0,4,3905,3905,2.484807845062606,9,2,465,400,1488098190.7717266,0
1,1,0,47,147,148,6.838996978816166,10,6,46,45,1502637612.0679674,0
1,1,0,13,32,17,18.69731573041515,10,4,622,493,1536719148.2821112,0
1,1,0,41,15,22,12.824126054499496,9,5,1120,743,1480858881.5818365,0
1,2,0,13,303,393,1.773286482189639,10,4,375,299,1433017122.414506,0
1,2,0,68,44,44,15.936141793001974,10,4,245,255,1466630693.3018308,0
1,1,0,6,5532,5532,2.1690091342580624,9,2,459,470,1488731134.545206,0
1,1,13,28,309,309,10.470875984519584,5,4,1204,210,1317942832.9585528,0
1,2,0,11,315,398,1.66680244203757,9,4,456,361,1433026946.6374006,0
1,1,0,23,73,79,0.0,12,4,716,560,1455235200.0,0
1,1,0,88,207,207,4.07807182080616,9,1,963,553,1416465105.3639305,0
1,1,1,46,20,20,10.910562853535357,7,5,421,335,1385422948.9339635,0
1,1,0,28,34,34,8.591456943594444,7,1,444,248,1424046058.7992656,0
1,1,1,56,147,148,6.347822494906787,10,6,78,70,1502255128.3840168,0
1,1,0,35,322,479,10.992827762826492,10,5,749,590,1527678537.1917696,0
1,1,0,51,1318,2495,16.850729560779275,8,3,900,298,1481997221.4344447,0
1,1,0,0,192,234,0.6709658749091969,6,1,598,469,1452593462.9654207,0
1,1,0,0,113,92,0.2704830724665017,6,4,623,493,1521326508.3230803,0
1,1,0,12,9801,9801,8.264194821412275,7,1,398,678,1489899392.871499,0
1,1,0,18,13,13,0.0,9,4,305,243,1453663027.5610316,0
1,1,0,28,246,368,14.879436509358113,9,6,576,459,1529258950.2359896,0
1,1,11,48,89,118,9.154178483988007,9,4,818,808,1387638165.125452,0
1,1,0,41,267,516,7.307792137675479,7,3,1156,849,1326754696.4764678,0
1,1,0,48,110,110,2.272024880099227,6,4,945,759,1446511202.6895618,0
1,3,0,0,51,51,14.239944634835547,7,1,135,125,1416325485.0514057,0
1,1,0,0,80,79,12.717371872545861,7,3,514,407,1487909526.735153,0
1,1,0,26,123,176,13.343655116252814,7,6,127,952,1396310400.0,0
1,1,0,3,250,264,0.79,6,4,720,567,1430243462.1513183,0
1,1,2,8,6,3,20.898973738549298,6,1,1139,521,1364280019.0940797,0
1,1,0,0,364,373,0.34914656313231607,6,4,425,338,1433558468.5601792,0
1,1,0,0,64,64,27.59145785126548,5,6,1141,920,1553931452.2592397,0
1,1,0,7,95,116,5.051058375726738,5,6,389,885,1396310400.0,0
1,1,0,1,226,256,0.9322590643899744,6,4,79,70,1431624381.01063,0
1,2,0,45,493,493,20.270139847728487,9,4,558,635,1443235242.9648092,0
1,1,0,8,173,211,0.6367764448584579,7,1,444,352,1452728074.1087496,0
1,1,0,0,113,156,3.0033860163109516,12,4,1127,865,1533596670.8449168,0
1,1,0,41,217,239,2.6236656479843123,7,2,1057,582,1412521488.4393425,0
1,1,0,6,0,0,5.282682520828345,8,4,950,672,1552864272.9459462,0
1,1,0,0,13,16,17.93769351956116,9,3,534,905,1541401576.1843908,0
1,1,0,0,1312,1344,24.510947075842942,5,1,1195,931,1270979724.8341208,0
1,1,6,34,233,319,7.004602157485498,9,5,914,715,1528949166.96145,0
1,1,0,15,5,6,16.52182616481987,9,0,1021,568,1547550489.90946,0
1,1,11,34,172,209,4.27421031160197,8,4,1027,801,1529819056.8587584,0
1,1,0,0,156,185,0.3644304227989991,8,2,889,690,1453800359.0037038,0
1,1,0,21,75,75,3.326127396624126,12,4,152,130,1503706234.3993657,0
1,2,0,59,31,30,13.560284180181043,10,3,270,268,1465747250.3824515,0
1,1,13,35,52,75,6.3998404285155175,16,7,838,504,1506384077.8025904,0
1,2,0,58,31,31,13.314560704859222,10,3,272,269,1465656964.2935078,0
1,2,0,49,681,681,14.824636102205638,9,5,506,517,1443052465.036023,0
1,2,0,30,239,239,5.239322936437529,8,1,586,392,1414887342.4834054,0
1,1,0,40,112,112,11.33382497800191,10,6,250,241,1503630915.1155653,0
1,1,0,17,113,78,0.0,9,4,611,483,1543269796.5147343,0
1,2,0,43,517,517,14.015058631565811,10,5,511,575,1442970730.1315346,0
1,1,0,4,97,112,2.1273007369111903,5,5,462,803,1396638090.2376645,0
1,2,0,56,145,145,7.939917379014234,8,1,662,395,1416487364.4337256,0
1,1,0,0,73,16,0.0,7,4,780,616,1520376194.4004195,0
1,1,14,28,92,132,1.5576785708232672,16,6,816,641,1505876770.5822427,0
1,1,11,23,252,252,14.385262362663065,5,4,1237,214,1343887470.7121568,0
1,1,0,43,123,116,0.0,8,4,725,568,1417608921.7824318,0
1,1,0,15,186,171,4.127923402561429,8,4,899,716,1474731184.8790948,0
1,1,0,6,740,1225,3.0055327964503475,8,3,1031,681,1477495938.5170536,0
1,1,0,0,1310,1310,24.473948109248408,5,1,1226,908,1269533113.829237,0
1,1,0,23,237,336,7.552048431260607,9,5,744,587,1525514078.043219,0
1,1,0,20,16678,16678,0.00524487503450069,9,1,419,949,1493075151.561269,0
1,1,14,39,341,341,8.63325483138534,5,5,1185,196,1328419648.175246,0
1,1,0,30,1,1,10.888250168796162,7,3,433,22,1426030488.14584,0
1,1,0,0,281,297,0.79,6,4,520,325,1432296283.1127398,0
1,2,3,9,422,624,1.8113796064557972,7,6,405,423,1340175567.9389067,0
1,1,9,115,6566,6569,0.0,9,4,468,607,1495670745.0692647,0
1,1,7,20,1430,2826,9.99,6,1,879,779,1351516417.6649687,0
1,1,0,5,2070,4122,9.612787411830713,7,1,1271,791,1348661371.5620391,0
1,1,0,26,63,33,0.0,8,5,899,696,1542454726.999675,0
1,1,4,12,190,261,5.926166640713996,7,4,188,441,1403327180.5538104,0
1,2,0,8,191,203,0.79,6,4,944,744,1428215296.1766968,0
1,1,4,35,273,392,8.822252575268529,10,5,839,658,1528370072.1558266,0
1,1,0,45,200,203,5.04699093777228,10,2,1132,697,1551476166.652219,0
1,3,0,0,217,217,7.412431683748225,7,1,342,273,1414482056.554612,0
1,1,0,23,223,283,9.666287142340643,10,3,614,478,1503722166.8744109,0
1,1,0,6,257,311,1.2707572412044794,8,4,198,163,1432184933.9914346,0
1,2,0,0,1245,2331,3.974565015915714,7,4,775,518,1343610186.3147416,0
1,1,0,29,169,227,5.035865622536084,10,4,289,522,1398391925.5795743,0
1,1,0,0,178,175,0.5355346766589435,7,4,282,232,1519287961.9745104,0
1,2,0,5,197,211,0.79,6,4,679,538,1429134095.5177236,0
1,1,13,18,181,190,6.692000527701513,10,5,1152,939,1398678105.691187,0
1,1,4,53,254,342,8.685741447617385,9,2,1003,774,1502479216.4333367,0
1,1,0,0,29,32,37.28880118859559,6,4,798,626,1454204032.9913359,0
1,1,0,0,4,3,19.64380845656599,5,3,382,303,1485237687.3912911,0
1,1,0,0,1868,3724,12.717945933133322,6,1,1293,716,1355328559.2204509,0
1,2,0,45,564,564,14.290522670664462,10,5,509,558,1443018330.3174908,0
1,1,0,2,0,0,24.99,9,4,404,331,1534879104.3636866,0
1,1,0,0,148,213,16.11038778843252,4,2,1171,761,1284319222.5738084,0
1,1,0,41,1142,1336,25.77250346866788,7,1,831,536,1510245719.500512,0
1,1,4,10,240,256,5.134224873066996,9,4,487,395,1465323341.6807907,0
1,1,0,0,662,794,19.876860793149497,4,3,1103,894,1282190506.3692126,0
1,1,0,30,143,203,11.275779981269544,9,5,146,797,1397080580.663084,0
1,1,0,48,0,0,37.48893634637424,11,6,1192,24,1507971446.7670348,0
1,1,0,0,427,430,0.15692013650257997,6,4,748,487,1434899238.2335896,0
1,1,0,7,371,371,7.933656070203842,7,3,729,666,1437192641.3952408,0
1,1,0,19,198,198,8.464406565162214,9,3,606,317,1486201472.562029,0
1,1,0,25,270,400,7.979338415497411,11,5,892,694,1529337162.4321485,0
1,1,3,4,83,89,2.7002724753021266,4,6,598,855,1396085569.8237512,0
1,1,5,24,174,212,5.714893471059541,10,4,643,693,1398509261.591799,0
1,1,0,0,152,150,0.39802855655055663,8,4,246,207,1518370604.6891696,0
1,2,0,0,837,1462,1.7807421443773694,7,5,587,422,1340460568.181333,0
1,1,0,0,1042,1042,22.5350239815485,5,1,1227,863,1272259170.6464512,0
1,1,0,0,193,245,4.052114977250874,6,4,16,508,1402054967.195985,0
1,2,0,25,47,50,8.411639794968783,7,4,589,218,1426555204.5523818,0
1,1,4,8,115,141,0.0,11,4,1249,959,1532907040.24286,0
1,1,0,24,37,37,24.20991022101029,9,5,890,845,1506693094.4265695,0
1,2,0,40,570,576,12.10830358043639,9,5,533,516,1441999509.3596992,0
1,2,0,0,1557,2994,5.649844149565189,7,3,918,592,1346015343.8168893,0
1,1,0,118,268,268,0.0,10,1,1263,714,1416478529.0002425,0
1,1,0,16,66,66,16.68577072170621,14,3,1119,870,1514128591.046132,0
1,1,0,0,56,56,23.801564101519272,5,6,1095,906,1553998887.614928,0
1,1,0,0,258,392,13.303518832224784,4,4,662,549,1276278102.7013218,0
1,1,18,45,195,184,9.576479092188707,5,3,652,477,1341750045.8363204,0
1,1,0,9,97,120,5.6412135912309935,5,6,371,890,1396310400.0,0
1,1,0,0,0,0,1.6744134047874724,9,6,1199,925,1544419507.923501,0
1,1,0,0,204,218,0.79,6,4,621,90,1432943946.8308725,0
1,1,0,0,720,720,8.768495599263408,4,4,213,186,1512779405.7360659,0
1,2,0,7,192,204,0.79,6,4,900,709,1428368096.2623923,0
1,1,0,34,76,87,0.17817765064132876,11,3,321,260,1454533676.247399,0
1,1,0,34,811,948,24.242296997683646,8,2,830,711,1508968061.5760052,0
1,1,0,10,217,280,1.3440793763348586,8,4,556,441,1435608301.6753867,0
1,1,0,0,38,38,16.345994965596837,6,6,1006,877,1554131548.0507445,0
1,2,0,0,285,428,10.004797378880651,7,4,814,400,1350537461.0625427,0
1,1,0,41,39,39,0.0,12,3,281,230,1455581611.224304,0
1,1,4,36,17,17,9.050190076640245,6,5,373,301,1386612396.8725994,0
1,1,0,0,959,959,21.93287710552377,5,1,1228,850,1273105767.257892,0
1,1,0,6,198,203,3.6472828778665947,10,3,686,542,1491255660.27359,0
1,1,18,39,375,373,9.086086669739625,5,5,1106,122,1331454158.8485174,0
1,1,0,0,9,7,0.0,9,6,1226,947,1544502057.374821,0
1,1,0,17,13,13,0.0,9,4,306,243,1453617350.1916714,0
1,1,0,0,296,313,0.79,6,4,463,366,1432075141.414324,0
1,1,0,0,26,33,0.7154303359595158,12,3,314,255,1504579498.0273862,0
1,1,0,6,94,113,4.607997610397763,4,6,403,882,1396310400.0,0
1,1,0,0,192,213,1.3811544410495984,9,4,680,541,1463640958.0472634,0
1,1,7,15,1077,1077,19.209787495036597,5,2,1213,588,1292143472.8698769,0
1,1,0,27,134,193,14.138853638965687,7,6,70,930,1396751634.2735603,0
1,2,0,21,276,409,3.299702435037018,7,5,768,587,1331215092.4716022,0
1,1,0,0,225,220,0.7794119251185893,7,4,355,283,1520962440.2615252,0
1,1,5,10,1206,1206,21.183323277161044,5,2,1216,691,1284941785.4021564,0
1,1,0,77,98,170,10.588645824643347,12,1,405,729,1376680675.014599,0
1,1,0,1,42,53,0.41331602156778957,7,6,894,699,1522972438.7826593,0
1,1,0,58,74,128,14.298638237146626,11,1,661,677,1373505069.4927173,0
1,1,0,0,270,286,0.79,6,4,554,296,1432437193.5909278,0
1,1,0,0,186,226,0.6218300160552672,7,1,644,504,1452786921.415268,0
1,1,17,0,150,151,14.713181180592231,6,1,858,336,1414017479.988012,0
1,1,0,18,112,152,10.015824941874023,6,6,233,925,1396310400.0,0
1,1,0,2,159,179,0.79,6,4,706,338,1435744520.3359876,0
1,1,0,4,90,106,3.6698215537673136,4,6,433,874,1396310400.0,0
1,1,0,33,648,1277,7.79441706028654,7,3,1180,837,1331379579.7409632,0
1,1,0,25,121,173,12.894483820993798,7,6,142,949,1396310400.0,0
1,1,0,7,176,217,0.6739408024888839,6,1,564,444,1451388602.7208004,0
1,1,0,1,138,192,0.529641679552346,12,4,1240,949,1533236382.103879,0
1,1,0,0,82,51,0.0,9,5,389,321,1517062376.7030375,0
1,1,0,0,260,278,0.79,6,4,275,221,1431777249.4561691,0
1,1,6,43,42,42,10.606318209993223,8,6,665,524,1388289415.6730335,0
1,1,0,0,745,1485,18.892536225734332,6,1,1300,569,1362304896.314122,0
1,1,0,41,129,93,0.0,8,4,674,522,1538781992.0958252,0
1,1,16,25,81,81,7.436882491119703,7,6,1024,843,1395126406.2955482,0
1,1,0,0,303,435,17.279647072065842,4,3,1105,835,1285834582.6053972,0
1,1,0,8,354,354,9.09406760482333,7,3,728,678,1437472860.809073,0
1,1,0,20,232,300,10.005763210495333,9,3,687,534,1503844822.6639812,0
1,1,0,0,236,219,1.0971717004806074,8,3,1005,768,1478246516.2963378,0
1,1,0,0,441,444,0.0931128647171725,7,4,728,573,1435541570.5560768,0
1,1,0,0,71,58,6.094507143270033,9,3,595,727,1544183285.4847968,0
1,1,0,9,136,118,0.0,11,4,735,582,1545982823.3411226,0
1,1,0,45,13,13,35.744260310554175,11,6,1267,225,1509390603.7047963,0
1,1,0,16,285,285,19.093479509606126,7,5,660,620,1508720374.1825886,0
1,1,0,14,64,77,5.833707539209948,8,4,592,633,1439958420.6754022,0
1,1,0,0,745,745,9.10002730714652,4,4,216,188,1512668405.0660765,0
1,1,0,0,27,27,17.496600755067146,5,3,419,332,1486253023.7754996,0
1,1,0,15,136,137,24.648043179462395,6,5,1179,916,1553413908.7326272,0
1,1,0,23,204,231,3.227149101155492,6,3,1006,550,1411619802.4858525,0
1,1,10,21,143,203,4.224906185601031,14,4,916,714,1505600011.0154893,0
1,1,0,8,42,45,2.3121535878652324,9,5,829,646,1424766796.0000315,0
1,1,0,4,85,95,2.087861715256004,4,5,494,852,1395235018.6950471,0
1,1,17,28,82,84,8.218506755482075,8,7,1041,846,1395056706.3935864,0
1,1,14,31,768,1198,9.173015444234727,5,5,1212,186,1333611309.0768163,0
1,1,15,171,147,155,0.2752191521158273,9,6,515,403,1497475730.0550747,0
1,1,0,0,75,75,15.286135066340298,6,3,400,280,1485751669.5805967,0
1,1,0,30,134,123,10.069376531924753,7,4,1030,707,1480294404.0560634,0
1,1,14,159,158,173,1.1096146611436792,9,6,564,440,1497972118.5570986,0
1,1,0,38,214,238,2.7281788812523997,7,3,1048,576,1412365331.5241919,0
1,1,0,35,311,311,12.809577886957202,10,4,521,647,1442762423.0588663,0
1,1,0,0,745,745,9.498470004588166,4,3,239,206,1512628366.8521075,0
1,1,0,23,1999,3780,8.490769640483446,9,1,955,303,1478468472.782303,0
1,2,0,9,312,382,1.5052265484081422,8,4,458,363,1432852444.6722808,0
1,1,8,17,35,16,13.558219626851617,7,5,618,491,1532821458.5094678,0
1,1,0,3,201,221,0.6254429908781478,7,4,666,527,1437055274.8540616,0
1,1,9,41,234,234,8.087677313440118,5,5,1170,416,1326864097.5560806,0
1,1,6,68,79,118,10.60290016086195,10,1,359,764,1366106553.8739479,0
1,1,0,9,98,118,3.0966999262173953,7,4,621,567,1438636928.99967,0
1,1,2,7,2009,3995,9.99,6,1,1133,781,1351968649.3402438,0
1,1,0,0,45,35,13.592879287572382,9,3,336,276,1544017437.8303573,0
1,1,0,0,16,18,42.94342822018675,5,4,731,576,1454047662.589086,0
1,1,0,0,133,191,15.997436256483748,4,2,1177,754,1284172837.388403,0
1,1,14,81,325,470,16.359680386486833,9,1,259,189,1488852153.1150331,0
1,2,0,10,175,185,1.4436688186033084,7,3,992,781,1427382782.9513428,0
1,1,0,0,193,222,4.404039274787183,6,3,860,479,1411016594.900124,0
1,1,9,20,1310,2390,9.45016226448844,5,3,1238,388,1339932917.1880755,0
1,1,0,15,12588,12588,0.7997849565004733,9,1,434,773,1491475420.3454916,0
1,1,0,21,61,67,8.026006889975179,6,4,315,17,1427649912.6752033,0
1,1,3,23,103,150,12.220611753929662,7,6,100,796,1395206053.179413,0
1,1,0,0,89,17,0.0,9,4,721,572,1518861078.172119,0
1,1,6,77,229,229,5.336040873184842,9,1,1129,581,1415611185.3136113,0
1,1,0,1,2,1,24.441764831158476,11,4,660,524,1535606945.6999168,0
1,1,0,31,0,0,29.25176347646414,7,1,665,904,1443271208.5379303,0
1,1,0,0,53,41,0.0,10,5,971,757,1544573274.1752417,0
1,1,6,13,149,147,5.093264298712658,10,2,321,261,1462702347.0538344,0
1,1,0,18,14608,14608,0.40788711692830004,9,1,426,859,1492260886.8116636,0
1,1,0,0,234,232,3.0079391036338063,10,3,585,389,1488808358.2952154,0
1,1,0,0,179,178,0.5991557641165978,7,4,483,381,1521423913.6475782,0
1,1,0,0,300,430,17.25232304094849,4,3,1107,833,1285799170.6610692,0
1,1,0,53,126,67,0.4484625074266108,7,4,502,393,1540252371.6288142,0
1,2,15,0,135,135,14.99,6,1,762,303,1414414233.151332,0
1,1,0,0,145,161,0.5411893074323599,10,4,1018,792,1458528898.5472713,0
1,1,0,30,8,8,10.42433066049945,7,3,435,67,1425629661.6906714,0
1,1,0,15,12489,12488,0.712826431589137,9,1,493,850,1492636907.500435,0
1,1,0,20,0,0,17.35286191144267,9,0,1200,342,1549097687.3085136,0
1,1,7,16,75,108,9.272369358873854,6,5,126,615,1394030384.8274155,0
1,1,4,25,84,131,19.99,5,2,327,264,1486401037.6179771,0
1,1,0,19,45,43,0.0,11,2,338,272,1458320610.2931726,0
1,1,0,0,151,105,0.35351424432164713,8,4,595,471,1520030856.4736555,0
1,1,0,4,0,0,45.28334601281637,5,4,684,542,1453218291.447281,0
